fasta_file_Name	X_sequence_name	X_number_internal_stop_codons	X_positions_internal_stop_codons	X_initial_sequence_length	Y_sequence_name	Y_number_stop_codons	Y_positions_stop_codons	Y_initial_sequence_length	final_XY_sequence_length	dS
chr12_005070.1	_chr12_005070.1_X	0		1245	_chr12_005070.1_Y	0		1245	1245	0.0879
chr12_005083.1	_chr12_005083.1_X	0		2451	_chr12_005083.1_Y	1	,2410	2451	2451	0.0788
chr12_005086.1	_chr12_005086.1_X	0		2196	_chr12_005086.1_Y	0		2196	2196	0
chr12_005088.1	_chr12_005088.1_X	0		1590	_chr12_005088.1_Y	0		1590	1590	0.0355
chr12_005092.1	_chr12_005092.1_X	0		3036	_chr12_005092.1_Y	0		3036	3036	0.0174
chr12_005095.1	_chr12_005095.1_X	0		888	_chr12_005095.1_Y	0		888	888	0.0629
chr2_000062.1	_chr2_000062.1_X	0		1233	_chr2_000062.1_Y	0		1233	1233	0
chr2_000969.1	_chr2_000969.1_X	0		2589	_chr2_000969.1_Y	0		2589	2589	0
chr2_002082.1	_chr2_002082.1_X	0		1389	_chr2_002082.1_Y	0		1389	1389	0.0419
chr2_003968.1	_chr2_003968.1_X	0		183	_chr2_003968.1_Y	0		183	183	0.0324
chr2_004476.1	_chr2_004476.1_X	0		1002	_chr2_004476.1_Y	0		1002	1002	0
chr3_000482.1	_chr3_000482.1_X	0		1923	_chr3_000482.1_Y	0		1923	1923	0.0286
chr3_000836.1	_chr3_000836.1_X	0		726	_chr3_000836.1_Y	0		726	726	0.0072
chr3_001300.1	_chr3_001300.1_X	0		504	_chr3_001300.1_Y	0		504	504	0.0355
chr3_001659.1	_chr3_001659.1_X	0		1179	_chr3_001659.1_Y	0		1179	1179	0.0164
chr3_001660.1	_chr3_001660.1_X	0		2529	_chr3_001660.1_Y	0		2529	2529	0.0016
chr3_001809.1	_chr3_001809.1_X	0		1215	_chr3_001809.1_Y	0		1215	1215	0.0170
chr3_002331.1	_chr3_002331.1_X	0		666	_chr3_002331.1_Y	0		666	666	0.0053
chr3_003393.1	_chr3_003393.1_X	0		762	_chr3_003393.1_Y	0		762	762	0
chr3_003542.1	_chr3_003542.1_X	0		4866	_chr3_003542.1_Y	0		4866	4866	0.0088
chr4_001561.1	_chr4_001561.1_X	0		2088	_chr4_001561.1_Y	1	,364	2088	2088	0.0144
chr4_002281.1	_chr4_002281.1_X	0		1536	_chr4_002281.1_Y	0		1536	1536	0.0213
chr4_002551.1	_chr4_002551.1_X	0		1692	_chr4_002551.1_Y	0		1692	1692	0.0310
chr5_000155.1	_chr5_000155.1_X	0		2493	_chr5_000155.1_Y	0		2493	2493	0
chr5_002273.1	_chr5_002273.1_X	0		1359	_chr5_002273.1_Y	0		1359	1359	0.0034
chr5_002460.1	_chr5_002460.1_X	0		711	_chr5_002460.1_Y	0		711	711	0.0187
chr6_000469.1	_chr6_000469.1_X	0		2403	_chr6_000469.1_Y	0		2403	2403	0
chr6_000494.1	_chr6_000494.1_X	0		1845	_chr6_000494.1_Y	0		1845	1845	0.0185
chr6_000836.1	_chr6_000836.1_X	0		1764	_chr6_000836.1_Y	0		1764	1764	0.0201
chr6_001228.1	_chr6_001228.1_X	0		3213	_chr6_001228.1_Y	0		3213	3213	0.0033
chr6_001260.1	_chr6_001260.1_X	0		1524	_chr6_001260.1_Y	0		1524	1524	0
chr6_001690.1	_chr6_001690.1_X	0		2505	_chr6_001690.1_Y	0		2505	2505	0
chr6_001728.1	_chr6_001728.1_X	0		885	_chr6_001728.1_Y	0		885	885	0.0084
chr6_002414.1	_chr6_002414.1_X	0		1473	_chr6_002414.1_Y	0		1473	1473	0
chr6_002502.1	_chr6_002502.1_X	0		1185	_chr6_002502.1_Y	1	,1060	1185	1185	0.0184
chr7_000394.1	_chr7_000394.1_X	0		1245	_chr7_000394.1_Y	0		1245	1245	0.0043
chr7_000395.1	_chr7_000395.1_X	0		2142	_chr7_000395.1_Y	0		2142	2142	0.0080
chr7_000403.1	_chr7_000403.1_X	0		1632	_chr7_000403.1_Y	0		1632	1632	0.0081
chr7_000406.1	_chr7_000406.1_X	0		3795	_chr7_000406.1_Y	0		3795	3795	0.0029
chr7_000407.1	_chr7_000407.1_X	0		6438	_chr7_000407.1_Y	0		6438	6438	0.0051
chr7_000421.1	_chr7_000421.1_X	0		1062	_chr7_000421.1_Y	0		1062	1062	0
chr7_001994.1	_chr7_001994.1_X	0		1155	_chr7_001994.1_Y	0		1155	1155	0.0069
chr7_002495.1	_chr7_002495.1_X	0		1701	_chr7_002495.1_Y	1	,1030	1701	1701	0.0132
chr7_002797.1	_chr7_002797.1_X	0		1479	_chr7_002797.1_Y	0		1479	1479	0
chr7_002804.1	_chr7_002804.1_X	0		1350	_chr7_002804.1_Y	0		1350	1350	0.0027
chr8_000625.1	_chr8_000625.1_X	0		366	_chr8_000625.1_Y	0		366	366	0.0101
chr8_001013.1	_chr8_001013.1_X	0		879	_chr8_001013.1_Y	0		879	879	0
chr8_002124.1	_chr8_002124.1_X	0		462	_chr8_002124.1_Y	0		462	462	0.0483
chr9_001076.1	_chr9_001076.1_X	0		2097	_chr9_001076.1_Y	0		2097	2097	0
chr9_001369.1	_chr9_001369.1_X	0		381	_chr9_001369.1_Y	0		381	381	0.0509
chr9_001450.1	_chr9_001450.1_X	0		1119	_chr9_001450.1_Y	0		1119	1119	0
chr9_001527.1	_chr9_001527.1_X	0		1680	_chr9_001527.1_Y	0		1680	1680	0
chr9_002104.1	_chr9_002104.1_X	0		1701	_chr9_002104.1_Y	0		1701	1701	0.0068
chr9_003462.1	_chr9_003462.1_X	0		2049	_chr9_003462.1_Y	0		2049	2049	0
